[]
Data for benchmarking generated
Benchmarking completed
Ordered Positives Generator
Ordered Pair Select  
List A size:        1000 	 List B size:        1000
         0.000012500 ; 0.00000 ; 1.008
         0.000012500 ; 0.00000 ; 1.008
         0.000012000 ; 0.00000 ; 0.968
         0.000010800 ; 0.00000 ; 0.871
         0.000013000 ; 0.00000 ; 1.048
         0.000012200 ; 0.00000 ; 0.984
         0.000012200 ; 0.00000 ; 0.984
         0.000011900 ; 0.00000 ; 0.960
         0.000012900 ; 0.00000 ; 1.040
         0.000012500 ; 0.00000 ; 1.008
List A size:        1000 	 List B size:        4000
         0.000009400 ; 0.00000 ; 0.758
         0.000010600 ; 0.00000 ; 0.855
         0.000011600 ; 0.00000 ; 0.935
         0.000011700 ; 0.00000 ; 0.944
         0.000013200 ; 0.00000 ; 1.065
         0.000012900 ; 0.00000 ; 1.040
         0.000013000 ; 0.00000 ; 1.048
         0.000012600 ; 0.00000 ; 1.016
         0.000017300 ; 0.00000 ; 1.395
         0.000012400 ; 0.00000 ; 1.000
         0.000012400 ; 0.00000 ; 1.000
         0.000012500 ; 0.00000 ; 1.008
         0.000012400 ; 0.00000 ; 1.000
         0.000012700 ; 0.00000 ; 1.024
         0.000012000 ; 0.00000 ; 0.968
         0.000012000 ; 0.00000 ; 0.968
         0.000012400 ; 0.00000 ; 1.000
         0.000013500 ; 0.00000 ; 1.089
         0.000012600 ; 0.00000 ; 1.016
         0.000013000 ; 0.00000 ; 1.048
List A size:        1000 	 List B size:         500
         0.000008400 ; 0.00000 ; 0.712
         0.000009300 ; 0.00000 ; 0.788
         0.000009000 ; 0.00000 ; 0.763
         0.000010300 ; 0.00000 ; 0.873
         0.000010400 ; 0.00000 ; 0.881
         0.000010400 ; 0.00000 ; 0.881
         0.000010300 ; 0.00000 ; 0.873
         0.000011500 ; 0.00000 ; 0.975
         0.000011700 ; 0.00000 ; 0.992
         0.000011800 ; 0.00000 ; 1.000
         0.000011800 ; 0.00000 ; 1.000
         0.000011500 ; 0.00000 ; 0.975
         0.000011700 ; 0.00000 ; 0.992
         0.000011600 ; 0.00000 ; 0.983
         0.000012200 ; 0.00000 ; 1.034
         0.000011600 ; 0.00000 ; 0.983
         0.000011200 ; 0.00000 ; 0.949
         0.000012000 ; 0.00000 ; 1.017
         0.000011400 ; 0.00000 ; 0.966
         0.000011300 ; 0.00000 ; 0.958
List A size:        2000 	 List B size:        2000
         0.000009300 ; 0.00000 ; 0.732
         0.000010300 ; 0.00000 ; 0.811
         0.000011400 ; 0.00000 ; 0.898
         0.000011600 ; 0.00000 ; 0.913
         0.000011500 ; 0.00000 ; 0.906
         0.000012600 ; 0.00000 ; 0.992
         0.000012700 ; 0.00000 ; 1.000
         0.000012700 ; 0.00000 ; 1.000
         0.000012400 ; 0.00000 ; 0.976
         0.000012700 ; 0.00000 ; 1.000
         0.000013700 ; 0.00000 ; 1.079
         0.000014000 ; 0.00000 ; 1.102
         0.000013800 ; 0.00000 ; 1.087
         0.000013900 ; 0.00000 ; 1.094
         0.000017100 ; 0.00000 ; 1.346
         0.000013800 ; 0.00000 ; 1.087
         0.000013700 ; 0.00000 ; 1.079
         0.000013500 ; 0.00000 ; 1.063
         0.000013400 ; 0.00000 ; 1.055
         0.000013700 ; 0.00000 ; 1.079
List A size:        2000 	 List B size:        4000
         0.000010300 ; 0.00000 ; 0.741
         0.000011800 ; 0.00000 ; 0.849
         0.000011700 ; 0.00000 ; 0.842
         0.000013000 ; 0.00000 ; 0.935
         0.000013000 ; 0.00000 ; 0.935
         0.000012700 ; 0.00000 ; 0.914
         0.000012800 ; 0.00000 ; 0.921
         0.000013900 ; 0.00000 ; 1.000
         0.000013800 ; 0.00000 ; 0.993
         0.000013900 ; 0.00000 ; 1.000
         0.000013900 ; 0.00000 ; 1.000
         0.000013700 ; 0.00000 ; 0.986
         0.000014400 ; 0.00000 ; 1.036
         0.000014000 ; 0.00000 ; 1.007
         0.000013500 ; 0.00000 ; 0.971
         0.000012800 ; 0.00000 ; 0.921
         0.000013600 ; 0.00000 ; 0.978
         0.000013600 ; 0.00000 ; 0.978
         0.000013100 ; 0.00000 ; 0.942
         0.000013400 ; 0.00000 ; 0.964
List A size:        2000 	 List B size:         500
         0.000008300 ; 0.00000 ; 0.722
         0.000009000 ; 0.00000 ; 0.783
         0.000010100 ; 0.00000 ; 0.878
         0.000010600 ; 0.00000 ; 0.922
         0.000011900 ; 0.00000 ; 1.035
         0.000011400 ; 0.00000 ; 0.991
         0.000011300 ; 0.00000 ; 0.983
         0.000011000 ; 0.00000 ; 0.957
         0.000011800 ; 0.00000 ; 1.026
         0.000011500 ; 0.00000 ; 1.000
         0.000011400 ; 0.00000 ; 0.991
         0.000011500 ; 0.00000 ; 1.000
         0.000011800 ; 0.00000 ; 1.026
         0.000011600 ; 0.00000 ; 1.009
         0.000011800 ; 0.00000 ; 1.026
         0.000011300 ; 0.00000 ; 0.983
         0.000011900 ; 0.00000 ; 1.035
         0.000012600 ; 0.00000 ; 1.096
         0.000012500 ; 0.00000 ; 1.087
         0.000012700 ; 0.00000 ; 1.104
List A size:        4000 	 List B size:        4000
         0.000010400 ; 0.00000 ; 0.748
         0.000011800 ; 0.00000 ; 0.849
         0.000012700 ; 0.00000 ; 0.914
         0.000012800 ; 0.00000 ; 0.921
         0.000012700 ; 0.00000 ; 0.914
         0.000013900 ; 0.00000 ; 1.000
         0.000013800 ; 0.00000 ; 0.993
         0.000013800 ; 0.00000 ; 0.993
         0.000013800 ; 0.00000 ; 0.993
         0.000013900 ; 0.00000 ; 1.000
         0.000014900 ; 0.00000 ; 1.072
         0.000015700 ; 0.00000 ; 1.129
         0.000015500 ; 0.00000 ; 1.115
         0.000015200 ; 0.00000 ; 1.094
         0.000014800 ; 0.00000 ; 1.065
         0.000014900 ; 0.00000 ; 1.072
         0.000014700 ; 0.00000 ; 1.058
         0.000014500 ; 0.00000 ; 1.043
         0.000014400 ; 0.00000 ; 1.036
         0.000014100 ; 0.00000 ; 1.014
List A size:        4000 	 List B size:         500
         0.000009300 ; 0.00000 ; 0.705
         0.000010300 ; 0.00000 ; 0.780
         0.000011800 ; 0.00000 ; 0.894
         0.000012000 ; 0.00000 ; 0.909
         0.000012500 ; 0.00000 ; 0.947
         0.000012000 ; 0.00000 ; 0.909
         0.000011800 ; 0.00000 ; 0.894
         0.000011600 ; 0.00000 ; 0.879
         0.000011300 ; 0.00000 ; 0.856
         0.000013200 ; 0.00000 ; 1.000
         0.000013200 ; 0.00000 ; 1.000
         0.000012800 ; 0.00000 ; 0.970
         0.000012300 ; 0.00000 ; 0.932
         0.000012300 ; 0.00000 ; 0.932
         0.000012900 ; 0.00000 ; 0.977
         0.000012500 ; 0.00000 ; 0.947
         0.000012600 ; 0.00000 ; 0.955
         0.000011900 ; 0.00000 ; 0.902
         0.000012700 ; 0.00000 ; 0.962
         0.000013500 ; 0.00000 ; 1.023
List A size:         500 	 List B size:         500
         0.000007400 ; 0.00000 ; 0.718
         0.000008000 ; 0.00000 ; 0.777
         0.000009000 ; 0.00000 ; 0.874
         0.000009200 ; 0.00000 ; 0.893
         0.000008900 ; 0.00000 ; 0.864
         0.000010200 ; 0.00000 ; 0.990
         0.000010200 ; 0.00000 ; 0.990
         0.000010200 ; 0.00000 ; 0.990
         0.000010300 ; 0.00000 ; 1.000
         0.000010300 ; 0.00000 ; 1.000
         0.000011300 ; 0.00000 ; 1.097
         0.000012100 ; 0.00000 ; 1.175
         0.000011600 ; 0.00000 ; 1.126
         0.000011300 ; 0.00000 ; 1.097
         0.000011300 ; 0.00000 ; 1.097
         0.000011300 ; 0.00000 ; 1.097
         0.000011300 ; 0.00000 ; 1.097
         0.000010600 ; 0.00000 ; 1.029
         0.000010800 ; 0.00000 ; 1.049
         0.000010900 ; 0.00000 ; 1.058
Median of Medians    
List A size:        1000 	 List B size:        1000
         0.002522900 ; 0.00088 ; 1.160
         0.002207100 ; 0.00001 ; 1.015
         0.002217200 ; 0.00001 ; 1.019
         0.002239800 ; 0.00008 ; 1.030
         0.002226200 ; 0.00005 ; 1.023
         0.002156200 ; 0.00002 ; 0.991
         0.002150000 ; 0.00001 ; 0.988
         0.002142000 ; 0.00001 ; 0.985
         0.002925000 ; 0.00223 ; 1.345
         0.002175200 ; 0.00002 ; 1.000
         0.002204800 ; 0.00001 ; 1.014
         0.002339800 ; 0.00022 ; 1.076
         0.002284600 ; 0.00011 ; 1.050
         0.002655500 ; 0.00046 ; 1.221
         0.002226200 ; 0.00003 ; 1.023
         0.002197200 ; 0.00001 ; 1.010
         0.002215500 ; 0.00002 ; 1.019
         0.002222800 ; 0.00005 ; 1.022
         0.002201600 ; 0.00001 ; 1.012
         0.002228500 ; 0.00004 ; 1.025
List A size:        1000 	 List B size:        2000
         0.003355800 ; 0.00012 ; 1.017
         0.004298900 ; 0.00215 ; 1.303
         0.003309900 ; 0.00006 ; 1.003
         0.003325300 ; 0.00009 ; 1.008
         0.003325200 ; 0.00006 ; 1.008
         0.003254400 ; 0.00006 ; 0.986
         0.003286100 ; 0.00005 ; 0.996
         0.003291300 ; 0.00005 ; 0.998
         0.003331600 ; 0.00006 ; 1.010
         0.003299200 ; 0.00003 ; 1.000
         0.004917000 ; 0.00120 ; 1.490
         0.003857900 ; 0.00077 ; 1.169
         0.003493000 ; 0.00040 ; 1.059
         0.003438600 ; 0.00034 ; 1.042
         0.004050300 ; 0.00225 ; 1.228
         0.003280500 ; 0.00007 ; 0.994
         0.003265000 ; 0.00008 ; 0.990
         0.003318000 ; 0.00010 ; 1.006
         0.003273300 ; 0.00008 ; 0.992
         0.003354000 ; 0.00013 ; 1.017
List A size:        1000 	 List B size:        4000
         0.005477300 ; 0.00014 ; 1.037
         0.005417100 ; 0.00008 ; 1.025
         0.005468100 ; 0.00012 ; 1.035
         0.005327900 ; 0.00005 ; 1.008
         0.007748200 ; 0.00333 ; 1.467
         0.005517100 ; 0.00034 ; 1.044
         0.005488000 ; 0.00045 ; 1.039
         0.005289900 ; 0.00009 ; 1.001
         0.005502000 ; 0.00020 ; 1.041
         0.005283000 ; 0.00008 ; 1.000
         0.006339500 ; 0.00227 ; 1.200
         0.005487700 ; 0.00004 ; 1.039
         0.005477000 ; 0.00003 ; 1.037
         0.005629400 ; 0.00028 ; 1.066
         0.005959400 ; 0.00026 ; 1.128
         0.006540600 ; 0.00031 ; 1.238
         0.006606600 ; 0.00102 ; 1.251
         0.006349500 ; 0.00231 ; 1.202
         0.005639100 ; 0.00011 ; 1.067
         0.005526700 ; 0.00005 ; 1.046
List A size:        1000 	 List B size:         500
         0.001538800 ; 0.00001 ; 0.994
         0.001542400 ; 0.00001 ; 0.996
         0.001545400 ; 0.00001 ; 0.998
         0.001548500 ; 0.00001 ; 1.000
         0.001560200 ; 0.00001 ; 1.007
         0.001558600 ; 0.00001 ; 1.006
         0.001568200 ; 0.00003 ; 1.013
         0.001533100 ; 0.00001 ; 0.990
         0.001558800 ; 0.00001 ; 1.007
         0.001548700 ; 0.00001 ; 1.000
         0.001557300 ; 0.00001 ; 1.006
         0.001586600 ; 0.00006 ; 1.024
         0.001633900 ; 0.00007 ; 1.055
         0.001593900 ; 0.00005 ; 1.029
         0.001565700 ; 0.00001 ; 1.011
         0.001568200 ; 0.00006 ; 1.013
         0.001521000 ; 0.00002 ; 0.982
         0.001504900 ; 0.00000 ; 0.972
         0.001520200 ; 0.00001 ; 0.982
         0.001517100 ; 0.00001 ; 0.980
List A size:        2000 	 List B size:        2000
         0.004280200 ; 0.00004 ; 1.001
         0.004262700 ; 0.00003 ; 0.997
         0.004301400 ; 0.00025 ; 1.006
         0.004225200 ; 0.00003 ; 0.988
         0.005008400 ; 0.00237 ; 1.171
         0.004252000 ; 0.00001 ; 0.995
         0.004373900 ; 0.00034 ; 1.023
         0.004236800 ; 0.00002 ; 0.991
         0.004243600 ; 0.00001 ; 0.993
         0.004275500 ; 0.00005 ; 1.000
         0.005260700 ; 0.00232 ; 1.230
         0.004488300 ; 0.00004 ; 1.050
         0.004507500 ; 0.00004 ; 1.054
         0.004455100 ; 0.00004 ; 1.042
         0.004501100 ; 0.00004 ; 1.053
         0.004471600 ; 0.00004 ; 1.046
         0.004469300 ; 0.00004 ; 1.045
         0.005248200 ; 0.00227 ; 1.228
